Segmento;codigo;Produto;Suporte;Transferencia Telefone;Transferencia Blip
CONDOMINIAL;450;XPE 1013 Plus;Sim;controle_acesso_condominial;Controle de Acesso Condominial Analógico
CONDOMINIAL;450;XPE 1013 PLUS ID;Sim;controle_acesso_condominial;Controle de Acesso Condominial Analógico
CONDOMINIAL;450;XPE 24;Sim;controle_acesso_condominial;Controle de Acesso Condominial Analógico
CONDOMINIAL;450;XPE 3001 T IP;Sim;controle_acesso_condominial;Controle de Acesso Condominial IP
CONDOMINIAL;450;XPE 3101 IP;Sim;controle_acesso_condominial;Controle de Acesso Condominial IP
CONDOMINIAL;450;XPE 3101 T IP;Sim;controle_acesso_condominial;Controle de Acesso Condominial IP
CONDOMINIAL;450;XPE 3115 IP;Sim;controle_acesso_condominial;Controle de Acesso Condominial IP
CONDOMINIAL;450;XPE 3200 IP FACE;Sim;controle_acesso_condominial;Controle de Acesso Condominial IP
CONDOMINIAL;450;XPE 3200 PLUS IP;Sim;controle_acesso_condominial;Controle de Acesso Condominial IP
CONDOMINIAL;450;XPE 48;Sim;controle_acesso_condominial;Controle de Acesso Condominial Analógico
CONDOMINIAL;450;XR 2201;Sim;controle_acesso_condominial;Controle de Acesso Condominial IP
COMUNICACAO HO;435;AE 8000;Sim;comunicacao_analogico;Varejo Comunicação
COMUNICACAO HO;407;BB 20;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Caller ID;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Celular A6;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Celular M100;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Celular M500;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Celular S1;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;CP 20;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;G�ndola;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;G�ndola ID;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HA 1000 BT;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HBT 1000;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HS 500;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HS 700;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HSA 10;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HSB 10;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HSB 40;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HSF 10A;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HSF 10B;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;HSF 20;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;435;ICW 4002;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO HO;493;ISS 102A;Sim;varejo_casa_inteligente;Linha Izy
COMUNICACAO HO;435;ITC 4000;Nâo;comunicacao_analogico;Telecom Analógico
COMUNICACAO HO;435;ITC 4000 Lite;Nâo;comunicacao_analogico;Telecom Analógico
COMUNICACAO HO;435;ITC 4000i;Nâo;comunicacao_analogico;Telecom Analógico
COMUNICACAO HO;435;ITC 4100;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO HO;435;ITC 5100;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO HO;493;Izy Speak Mini;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
COMUNICACAO HO;407;Keo Grafite;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;493;Linha Izy;Sim;varejo_casa_inteligente;Linha Izy
COMUNICACAO HO;407;Lumi;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;QDY 10;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Quem �;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;RC 1810;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;RC 2110;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;RC 8010;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;RC 9010;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;RCK 1814;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;RCK 2114;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;RCK 8014;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;RCK 9014;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;435;Sistema Banda Ku;Sim;comunicacao_analogico;Telecom Analógico
COMUNICACAO HO;435;TE 100;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;435;TH 10;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Twin 4km;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Twin 8km;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;Twin 9,6km;Nâo;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;UCH 200B;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;UCH 200M;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HO;407;USB Phone;Sem suporte;varejo_comunicacao;Varejo Comunicação
COMUNICACAO HIBRIDO;441;ATA 200;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;ATA 400;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Attendant Viewer Professional;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;CIP 850;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;CIP 92200;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Controller 1.0;Nâo;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Controller Corporate;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Controller Pro;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;DirecTI (suporte somente via telefone | equipe de Verticais);Sim;gtc+unidade;
COMUNICACAO HIBRIDO;441;GID 308 B;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GID 308 H;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GKM 1000t;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GKM 2000t;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GKM 2200t;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GKM 2210t;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Gravador de voz - ICR;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 108 3G;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 180;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 201 E;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 202 PA;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 204 O;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 208 3G;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 208 O;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 208 S;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 216 S;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 232 S;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;GW 280;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;IAD 100;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;IAP 1000;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;ICTI;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Impacta 140;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Impacta 16;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Impacta 220;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Impacta 300;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Impacta 40;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Impacta 68;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Impacta 68i;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Impacta 94;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Intelbras MobiliTI;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;IS Mobile;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Mesa Virtual Impacta;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;MOD 350;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Monitor E1;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;NKT TI 4245;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;NKT TI 4245i;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Programador WEB;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;PSO 400;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;PSO 800;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;PXE 100;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;PXE 145;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;PXE 200;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;PXE 245;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;PXE 400;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;PXE 445;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;SGA 4000;Nâo;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Softphone Android;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Softphone iOS;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Softphone IP;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TDMI 400 IP;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Telefone IP S3002;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TI 2165;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TI 5000;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 100;Nâo;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 100 Lite;Nâo;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 100 PoE;Nâo;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 1001D;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 120;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 120 Lite;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 120i;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 125;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 125 Lite;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 125i;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 200;Nâo;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 200 Lite;Nâo;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 210;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 235;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 235G;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 300;Nâo;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 425;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 435G;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 635G;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TIP 638V;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TS 60 IP;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;TS 60 IPR;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;UnniTI 1000;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;UnniTI 2000;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;UnniTI 3000;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;V 3001;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;V 3501;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;V 5501;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;V 5502;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;VF 10;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Voiper;Sim;comunicacao_hibrido;Telecom Hìbrido
COMUNICACAO HIBRIDO;441;Voiper Poe;Sim;comunicacao_hibrido;Telecom Hìbrido
CONTROLE DE ACESSO CORPORATIVO;466;SS 110E - CONTROLADORA IPPROX;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;ADESIVO PROX BRANCO 125kHz;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;AS 2010 - Acionador de EMERGÊNCIA rearm�vel;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BIO 9000 - CADASTRADOR DE MESA;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BOTÃO DE SAÍDA COM MOLDURA;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BOTÃO DE SAÍDA INOX;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BOTÃO DE SAÍDA INOX COM CAIXA;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BT 1000 IN | ACIONADOR DE SAÍDA;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BT 2001;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BT 3000 IN;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BT 3000 | ACIONADOR DE SAÍDA INOX SOBREPOR;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BT 4000 | ACIONADOR DE ABERTURA POR SENSOR INFRAVERMELHO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BT 4001;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BT 5000 IN | ACIONADOR ABERTURA INOX EMBUTIR 4x2;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;BT 5001 | ACIONADOR DE ABERTURA INOX EMBUTIR;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAB 3000 PNE;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAB 3000 UC;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CADASTRADOR DE MESA PROX - CM 110;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAF 5000;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAF 7000;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAF 7000 PNE;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAIXA DE EMERGÊNCIA REARM�VEL;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAIXA DE SINALIZA��O;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAIXA QUEBRA VIDRO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAP 3000 PNE;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAP 3000 UC | CATRACA PEDESTAL;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAP 3000 | CATRACA PEDESTAL;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;Cartão CLAMSHELL 125kHz;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;Cartão ISO COM NUMERA��O 125kHz;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;Cartão MIFARE 1K;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CAT 5000;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CATRACA - ATZ-300;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CATRACA - ATZ-400;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CATRACA -ATZ-200;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CHAVEIRO PROX 125kHz;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CHAVEIRO PROX MIFARE;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CM 100;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CM 301 - CADASTRADOR DE MESA BIO 3000;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CM 302 - CADASTRADOR DE MESA NEO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CM 3410 BIO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CM 350 - CADASTRADOR DE MESA;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CM 351 - CADASTRADOR DE MESA BIOMETRICO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;COMBO UNIVERSAL;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CONFIGURADOR REP - PONTO ELETR�NICO;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CT 3000 2PB/4PB - CONTROLADORA DE ACESSO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CT 370 - CONTROLADORA NETCONTROL;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CT 500 1P - CONTROLADORA DE ACESSO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CT 500 1PB - CONTROLADORA DE ACESSO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CT 500 2P - CONTROLADORA DE ACESSO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CT 500 2PB - CONTROLADORA DE ACESSO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CT 500 4P - CONTROLADORA DE ACESSO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;CT 500 4PB - CONTROLADORA DE ACESSO;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;490;Defense IA + Controle de Acesso;Sim;seguranca_defense_controle_de_acesso;Seguranca Defense Controle de Acesso
CONTROLE DE ACESSO CORPORATIVO;466;Defense IA Lite + Controle de Acesso;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;DIGICODE BIO;Nâo;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;DIGICODE CENTRAL PREMIUM;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;DIGICOFRE;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;Digiprox SA200;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;Digiprox SA202;Sim;controle_acesso_corporativo;Controle de Acesso SC
CONTROLE DE ACESSO CORPORATIVO;466;DMB 7101 FT;Sim;controle_acesso_corporativo;Controle de Acesso SC
